Date,1Y,2Y,3Y,5Y,7Y,10Y,15Y,20Y,30Y
7/10/2026,0.06899,0.07003,0.07074,0.07709,0.07767,0.07901,0.08077,0.08144,0.08215
7/9/2026,0.06899,0.07003,0.07074,0.07709,0.07767,0.079,0.08069,0.08119,0.08198
7/8/2026,0.06899,0.07003,0.07074,0.07702,0.07762,0.07902,0.08077,0.08144,0.08215
7/7/2026,0.06899,0.07003,0.07074,0.077,0.07761,0.07902,0.08077,0.08144,0.08215
7/6/2026,0.06899,0.07003,0.07074,0.077,0.07761,0.079,0.08075,0.08144,0.08215
7/3/2026,0.06968,0.07072,0.07143,0.07769,0.0783,0.07968,0.08144,0.08213,0.08284
7/2/2026,0.06968,0.07072,0.07143,0.07769,0.0783,0.07971,0.08146,0.08213,0.08284
7/1/2026,0.06968,0.07072,0.07143,0.07773,0.07833,0.0797,0.08146,0.08213,0.08284
6/30/2026,0.06968,0.07072,0.07143,0.0777,0.07828,0.07967,0.08141,0.08209,0.08282
6/29/2026,0.06964,0.07068,0.07139,0.07765,0.07819,0.07971,0.08148,0.08192,0.08263
6/26/2026,0.06964,0.07068,0.07139,0.07764,0.07819,0.07968,0.08143,0.08192,0.08263
6/25/2026,0.06947,0.07043,0.07126,0.07757,0.07818,0.07969,0.08145,0.08192,0.08263
6/24/2026,0.06947,0.07043,0.07126,0.07757,0.07818,0.07968,0.08143,0.08192,0.08263
6/23/2026,0.06947,0.07043,0.07126,0.07757,0.07818,0.07966,0.08139,0.08192,0.08263
6/22/2026,0.06947,0.07043,0.07126,0.0775,0.07818,0.07969,0.08141,0.08192,0.08263
6/19/2026,0.06947,0.07043,0.07126,0.07761,0.07818,0.07962,0.08138,0.08192,0.08263
6/18/2026,0.06943,0.07039,0.07122,0.07754,0.07807,0.07957,0.08132,0.0818,0.08255
6/17/2026,0.06935,0.0703,0.07114,0.07726,0.07771,0.07924,0.08115,0.08174,0.08251
6/16/2026,0.06935,0.07022,0.07114,0.07726,0.07771,0.07922,0.08115,0.08157,0.08235
6/15/2026,0.06935,0.0703,0.07114,0.07718,0.07765,0.07922,0.08115,0.08166,0.08243
6/12/2026,0.06935,0.0703,0.07114,0.07718,0.07765,0.07919,0.08114,0.08166,0.08243
6/11/2026,0.0693,0.07026,0.0711,0.07718,0.07765,0.07919,0.08111,0.08162,0.08226
6/10/2026,0.06918,0.07014,0.07097,0.07701,0.07751,0.07912,0.0811,0.08156,0.08217
6/9/2026,0.06916,0.07012,0.07095,0.07701,0.07746,0.07911,0.08095,0.08157,0.08218
6/8/2026,0.06916,0.07012,0.07095,0.07701,0.07746,0.07907,0.08092,0.08153,0.08218
6/5/2026,0.06912,0.07007,0.07091,0.077,0.07746,0.07906,0.08089,0.08149,0.08214
6/4/2026,0.06907,0.07003,0.07087,0.077,0.07746,0.07906,0.08089,0.08149,0.08214
6/3/2026,0.06899,0.06995,0.07078,0.07697,0.07744,0.07901,0.08077,0.08149,0.08214
6/2/2026,0.06882,0.06978,0.07062,0.07697,0.07744,0.079,0.08077,0.08116,0.08172
6/1/2026,0.07361,0.07465,0.07536,0.08191,0.08239,0.08397,0.08572,0.08567,0.08638
5/29/2026,0.07361,0.07465,0.07536,0.08189,0.08239,0.08388,0.08565,0.08549,0.08617
5/28/2026,0.07348,0.07452,0.07525,0.08195,0.08225,0.08393,0.08569,0.08505,0.08572
5/27/2026,0.0734,0.07436,0.07517,0.08137,0.08203,0.08319,0.08444,0.08495,0.08558
5/26/2026,0.0734,0.07436,0.07517,0.08133,0.082,0.08317,0.08444,0.08495,0.08558
5/25/2026,0.0734,0.07436,0.07517,0.08133,0.082,0.08317,0.08444,0.08495,0.08558
5/22/2026,0.0734,0.07436,0.07517,0.08128,0.082,0.0832,0.08444,0.08491,0.08554
5/21/2026,0.0734,0.07436,0.07517,0.08128,0.082,0.08318,0.08437,0.08491,0.08554
5/20/2026,0.0734,0.07436,0.07517,0.08126,0.082,0.08311,0.08434,0.08487,0.0855
5/19/2026,0.0734,0.07436,0.07517,0.08117,0.08199,0.08307,0.08423,0.0847,0.08533
5/18/2026,0.0734,0.07436,0.07517,0.08113,0.08199,0.08311,0.08418,0.0847,0.08533
5/15/2026,0.0734,0.07436,0.07517,0.08117,0.08199,0.08307,0.08417,0.0847,0.08533
5/14/2026,0.0734,0.07436,0.07517,0.08111,0.08199,0.0831,0.08417,0.0847,0.08533
5/13/2026,0.0734,0.07436,0.07517,0.0811,0.08196,0.08305,0.08415,0.08465,0.08527
5/12/2026,0.0734,0.07436,0.07517,0.08117,0.08196,0.08303,0.08413,0.08465,0.08527
5/11/2026,0.0734,0.07436,0.07517,0.08113,0.08196,0.08302,0.08413,0.08465,0.08527
5/8/2026,0.0734,0.07436,0.07517,0.08117,0.08196,0.08302,0.08413,0.08465,0.08527
5/7/2026,0.07338,0.07434,0.07517,0.08117,0.08196,0.08302,0.08404,0.0846,0.08523
5/6/2026,0.07338,0.07434,0.07517,0.08124,0.08196,0.08302,0.08402,0.0846,0.08523
5/5/2026,0.07338,0.07434,0.07517,0.08117,0.08196,0.08299,0.08402,0.0846,0.08523
5/4/2026,0.0733,0.07425,0.07534,0.08121,0.08197,0.08293,0.08402,0.0846,0.08535
4/29/2026,0.0733,0.07425,0.07534,0.08124,0.08197,0.08303,0.08402,0.0846,0.08535
4/28/2026,0.0733,0.07425,0.07509,0.08124,0.08197,0.083,0.08401,0.0846,0.08535
4/24/2026,0.0733,0.07425,0.07509,0.08124,0.08197,0.083,0.08401,0.0846,0.08535
4/23/2026,0.0733,0.07425,0.07509,0.08128,0.08197,0.083,0.084,0.0846,0.08535
4/22/2026,0.07325,0.07421,0.07505,0.08131,0.082,0.08302,0.084,0.0846,0.08527
4/21/2026,0.07284,0.0738,0.07463,0.08131,0.082,0.08302,0.084,0.08456,0.08523
4/20/2026,0.07325,0.07421,0.07505,0.08138,0.08198,0.08302,0.08397,0.0846,0.08535
4/17/2026,0.07284,0.0738,0.07463,0.08136,0.08192,0.08292,0.08394,0.08456,0.08531
4/16/2026,0.07284,0.0738,0.07463,0.08124,0.08192,0.08291,0.08392,0.08455,0.0853
4/15/2026,0.0728,0.07375,0.07463,0.08134,0.08189,0.08288,0.08386,0.08455,0.0853
4/14/2026,0.0728,0.07375,0.07463,0.08136,0.08192,0.08295,0.08389,0.0845,0.08534
4/13/2026,0.0728,0.07375,0.07463,0.08134,0.08195,0.08297,0.08389,0.0845,0.08534
4/10/2026,0.0728,0.07375,0.07463,0.08142,0.08195,0.083,0.08389,0.0845,0.08534
4/9/2026,0.0728,0.07375,0.07463,0.08138,0.08196,0.08293,0.08389,0.0845,0.08534
4/8/2026,0.0728,0.07375,0.07463,0.08131,0.08193,0.08292,0.08389,0.0845,0.08534
4/7/2026,0.0728,0.07375,0.07463,0.08135,0.08189,0.08291,0.08384,0.0845,0.08534
4/6/2026,0.0728,0.07375,0.07463,0.08131,0.08189,0.08292,0.08381,0.0845,0.08534
4/3/2026,0.07271,0.07367,0.07455,0.08131,0.08189,0.08285,0.08372,0.0845,0.08534
4/2/2026,0.07271,0.07367,0.07455,0.08131,0.08184,0.0828,0.08372,0.0845,0.08534
4/1/2026,0.07271,0.07367,0.07455,0.08124,0.08184,0.08283,0.08372,0.0845,0.08534
3/31/2026,0.07271,0.07367,0.07455,0.08128,0.08184,0.0828,0.08372,0.0845,0.08534
3/30/2026,0.07271,0.07367,0.07455,0.08131,0.08184,0.08275,0.08372,0.0845,0.08534
3/27/2026,0.07271,0.07367,0.07455,0.08131,0.08184,0.0828,0.08372,0.0845,0.08534
3/26/2026,0.07271,0.07367,0.07455,0.08138,0.08184,0.08268,0.08372,0.0845,0.0853
3/25/2026,0.07271,0.07367,0.07455,0.08128,0.08159,0.08267,0.08372,0.0845,0.08505
3/24/2026,0.07271,0.07367,0.07452,0.08121,0.08159,0.08273,0.08372,0.0845,0.08505
3/23/2026,0.07259,0.07355,0.07436,0.08113,0.08156,0.08265,0.08372,0.0845,0.08505
3/20/2026,0.07255,0.0735,0.07434,0.08108,0.08145,0.08271,0.08372,0.0845,0.08505
3/19/2026,0.07255,0.0735,0.07434,0.08113,0.0814,0.08262,0.08372,0.0845,0.08505
3/18/2026,0.07255,0.0735,0.07434,0.08121,0.0814,0.08265,0.08372,0.0845,0.08505
3/17/2026,0.07255,0.0735,0.07434,0.08117,0.0814,0.08262,0.08372,0.0845,0.08505
3/16/2026,0.07205,0.07309,0.07392,0.0811,0.0814,0.08265,0.08372,0.0845,0.08505
3/13/2026,0.07205,0.07309,0.07392,0.08096,0.08142,0.0826,0.08372,0.0845,0.08505
3/12/2026,0.07184,0.07288,0.07367,0.08071,0.08128,0.08267,0.08365,0.08446,0.08505
3/11/2026,0.07163,0.07267,0.07334,0.07921,0.08006,0.08256,0.08355,0.08413,0.08471
3/10/2026,0.07163,0.07267,0.07334,0.07917,0.07936,0.08254,0.08325,0.08413,0.08471
3/9/2026,0.07142,0.07255,0.07313,0.07899,0.07936,0.08245,0.0832,0.08409,0.08467
3/6/2026,0.07125,0.07238,0.07296,0.07889,0.07914,0.08234,0.08297,0.08417,0.08467
3/5/2026,0.07125,0.07238,0.07296,0.07889,0.07914,0.08232,0.08297,0.08417,0.08467
3/4/2026,0.07125,0.07238,0.07296,0.07878,0.07912,0.08233,0.08295,0.08417,0.08467
3/3/2026,0.07125,0.07238,0.07296,0.07878,0.07912,0.08229,0.08295,0.08417,0.08467
3/2/2026,0.07113,0.07225,0.0728,0.07888,0.07912,0.08224,0.0829,0.08363,0.08413
2/27/2026,0.07109,0.07217,0.07271,0.07821,0.07882,0.08186,0.08277,0.08359,0.08409
2/26/2026,0.07109,0.07217,0.07271,0.07821,0.07879,0.08186,0.08277,0.08359,0.08409
2/25/2026,0.07073,0.07217,0.07271,0.07813,0.07875,0.08183,0.0827,0.08359,0.08409
2/24/2026,0.07073,0.07217,0.07271,0.07817,0.07875,0.08183,0.0827,0.08359,0.08409
2/23/2026,0.07071,0.07215,0.07269,0.07821,0.07875,0.08181,0.0827,0.08359,0.08409
2/13/2026,0.07071,0.07215,0.07269,0.07821,0.07875,0.0818,0.0827,0.08359,0.08409
2/12/2026,0.07071,0.07215,0.07269,0.07825,0.07875,0.0818,0.0827,0.08359,0.08409
2/11/2026,0.07071,0.07215,0.07269,0.07818,0.07875,0.0818,0.0827,0.08359,0.08409
2/10/2026,0.071,0.07215,0.07265,0.07814,0.07864,0.08177,0.08265,0.08359,0.08409
2/9/2026,0.07071,0.07194,0.0724,0.07785,0.07861,0.08177,0.08262,0.08359,0.08409
2/6/2026,0.07071,0.07194,0.0724,0.07736,0.07817,0.08158,0.08262,0.08359,0.08409
2/5/2026,0.07071,0.07194,0.0724,0.07732,0.07817,0.08155,0.08262,0.08359,0.08409
2/4/2026,0.07081,0.0721,0.07251,0.07735,0.07817,0.08155,0.08261,0.08362,0.08408
2/3/2026,0.07072,0.07201,0.07242,0.07708,0.07814,0.0814,0.08259,0.08362,0.08408
2/2/2026,0.07072,0.07201,0.07242,0.07708,0.07814,0.0814,0.08259,0.08362,0.08408
1/30/2026,0.07063,0.07186,0.07232,0.07678,0.0777,0.08128,0.08254,0.08363,0.08409
1/29/2026,0.07063,0.07186,0.07232,0.07674,0.0777,0.08132,0.08254,0.08363,0.08409
1/28/2026,0.07059,0.07186,0.07232,0.07685,0.0777,0.08127,0.08254,0.08359,0.08405
1/27/2026,0.0705,0.07177,0.07223,0.07683,0.0777,0.0813,0.08254,0.08359,0.08405
1/26/2026,0.0705,0.07177,0.07223,0.07686,0.0777,0.0813,0.08254,0.08359,0.08405
1/23/2026,0.0705,0.07177,0.07223,0.07681,0.07775,0.08125,0.08251,0.08359,0.08405
1/22/2026,0.0705,0.07177,0.07223,0.07678,0.07764,0.08128,0.08246,0.08359,0.08413
1/21/2026,0.0705,0.07177,0.07223,0.07673,0.07759,0.08107,0.08239,0.08359,0.08405
1/20/2026,0.0705,0.07177,0.07223,0.07685,0.07736,0.08123,0.08269,0.08371,0.08417
1/19/2026,0.07067,0.07171,0.07217,0.0771,0.07817,0.08207,0.08312,0.08371,0.08417
1/16/2026,0.07067,0.07171,0.07217,0.07667,0.07742,0.08207,0.08312,0.08371,0.08417
1/15/2026,0.07063,0.07196,0.07238,0.07671,0.07734,0.08208,0.08312,0.08371,0.08417
1/14/2026,0.0709,0.07163,0.07209,0.07674,0.07717,0.08207,0.08312,0.08359,0.08405
1/13/2026,0.07065,0.07144,0.0719,0.07614,0.07695,0.08207,0.08299,0.08355,0.084
1/12/2026,0.07098,0.07152,0.0719,0.07606,0.07695,0.08218,0.0831,0.08334,0.0838
1/10/2026,0.07115,0.07177,0.07215,0.07603,0.07689,0.08219,0.08302,0.0833,0.08375
1/9/2026,0.07115,0.07177,0.07215,0.07603,0.07689,0.08219,0.08302,0.0833,0.08375
1/8/2026,0.07059,0.07121,0.0718,0.07535,0.0767,0.08236,0.08292,0.08288,0.08342
1/7/2026,0.07005,0.07063,0.07132,0.07393,0.07598,0.08157,0.08239,0.08186,0.08242
1/6/2026,0.07005,0.07063,0.07123,0.07318,0.07559,0.08117,0.08179,0.08186,0.08242
1/5/2026,0.07005,0.07063,0.07123,0.07318,0.07559,0.08111,0.08179,0.0818,0.08238
12/31/2025,0.06984,0.07038,0.07094,0.07321,0.07562,0.08107,0.08175,0.0818,0.08238
12/30/2025,0.06984,0.07038,0.07094,0.07313,0.07562,0.08103,0.0817,0.0818,0.08238
12/29/2025,0.06984,0.07038,0.07094,0.07313,0.07562,0.08103,0.0817,0.08175,0.0823
12/26/2025,0.0698,0.07034,0.0709,0.07306,0.07562,0.08099,0.08165,0.08167,0.08221
12/25/2025,0.06984,0.07038,0.07094,0.07302,0.07562,0.08099,0.08165,0.08159,0.08217
12/24/2025,0.06984,0.07038,0.07094,0.07302,0.07559,0.0808,0.08143,0.0815,0.08205
12/23/2025,0.06984,0.07038,0.07094,0.07302,0.07559,0.0808,0.08143,0.0815,0.08205
12/22/2025,0.06984,0.07038,0.07094,0.07295,0.07559,0.08079,0.08143,0.0815,0.08205
12/19/2025,0.06984,0.07038,0.07094,0.07295,0.07559,0.08075,0.0814,0.0815,0.08205
12/18/2025,0.0698,0.07034,0.0709,0.07288,0.07553,0.08069,0.08143,0.08144,0.08201
12/17/2025,0.0698,0.07025,0.07082,0.07288,0.07548,0.08052,0.08124,0.08144,0.08201
12/16/2025,0.0698,0.07025,0.07082,0.07295,0.07552,0.08054,0.08124,0.08144,0.08201
12/15/2025,0.06971,0.07017,0.07082,0.07281,0.07546,0.0805,0.08124,0.08144,0.08201
12/12/2025,0.06975,0.07025,0.0709,0.07281,0.07541,0.08047,0.08124,0.08144,0.08197
12/11/2025,0.06975,0.07025,0.0709,0.07281,0.07539,0.0805,0.08119,0.08131,0.08185
12/10/2025,0.06975,0.07025,0.0709,0.07271,0.07533,0.08023,0.08097,0.08119,0.08172
12/9/2025,0.06975,0.07025,0.0709,0.07271,0.07533,0.08023,0.08097,0.08115,0.08168
12/8/2025,0.06975,0.07025,0.0709,0.07271,0.07533,0.08023,0.08092,0.08108,0.08162
12/5/2025,0.06965,0.07015,0.0708,0.07267,0.07531,0.08021,0.08087,0.081,0.08157
12/4/2025,0.06948,0.0699,0.07063,0.07267,0.07512,0.08004,0.0807,0.08096,0.08153
12/3/2025,0.06944,0.06982,0.07055,0.0726,0.07512,0.08012,0.08065,0.08077,0.08139
12/2/2025,0.0694,0.06977,0.0705,0.0726,0.07509,0.07993,0.0805,0.08065,0.08126
12/1/2025,0.06932,0.06969,0.07042,0.07253,0.07509,0.07978,0.08045,0.0806,0.08118
11/28/2025,0.06927,0.06965,0.07038,0.07253,0.07503,0.07959,0.08034,0.0805,0.08108
11/27/2025,0.06927,0.06965,0.07038,0.07253,0.07503,0.07963,0.08021,0.0805,0.08108
11/26/2025,0.06927,0.06965,0.07038,0.07253,0.07503,0.07932,0.08016,0.0805,0.08108
11/25/2025,0.06927,0.06965,0.07038,0.07253,0.07503,0.07943,0.08016,0.0805,0.08108
11/24/2025,0.06927,0.06965,0.07038,0.07253,0.07503,0.07945,0.08016,0.0805,0.08108
11/21/2025,0.06927,0.06965,0.07038,0.07253,0.07503,0.07927,0.08016,0.0805,0.08108
11/20/2025,0.06923,0.06961,0.07034,0.07253,0.07503,0.07945,0.08014,0.08045,0.08104
11/19/2025,0.06907,0.06944,0.07,0.0725,0.07506,0.07927,0.08015,0.08044,0.08102
11/18/2025,0.06907,0.06944,0.07,0.0725,0.07506,0.07927,0.08015,0.08044,0.08102
11/17/2025,0.06907,0.06944,0.07,0.0725,0.07506,0.07927,0.0801,0.0804,0.081
11/14/2025,0.06907,0.06944,0.07,0.07247,0.07506,0.07925,0.08005,0.0804,0.081
11/13/2025,0.06907,0.06944,0.07,0.07247,0.07506,0.07925,0.08005,0.08035,0.08096
11/12/2025,0.06902,0.0694,0.06998,0.07243,0.07506,0.0792,0.07995,0.08023,0.08087
11/11/2025,0.06902,0.0694,0.06998,0.07243,0.07506,0.07909,0.0799,0.08015,0.08079
11/10/2025,0.06902,0.0694,0.06998,0.07239,0.07506,0.07915,0.0799,0.08015,0.08079
11/7/2025,0.06861,0.06907,0.06977,0.07235,0.07501,0.07906,0.07977,0.07973,0.08042
11/6/2025,0.06859,0.06905,0.06975,0.07235,0.07495,0.07905,0.07975,0.07973,0.08042
11/5/2025,0.06859,0.06905,0.06975,0.07231,0.0749,0.07898,0.07967,0.07969,0.08037
11/4/2025,0.06859,0.06905,0.06975,0.07231,0.0749,0.07894,0.07962,0.07965,0.08033
11/3/2025,0.06859,0.06905,0.06975,0.07231,0.0749,0.07889,0.0796,0.07962,0.08029
10/31/2025,0.06859,0.06905,0.06975,0.07231,0.0749,0.07887,0.0796,0.07962,0.08029
10/30/2025,0.06859,0.06905,0.06975,0.07231,0.0749,0.07877,0.07948,0.07952,0.08017
10/29/2025,0.06859,0.06905,0.06975,0.07231,0.0749,0.07855,0.07938,0.07932,0.07996
10/28/2025,0.06859,0.06905,0.06975,0.07231,0.0749,0.07852,0.07937,0.07932,0.07996
10/27/2025,0.06859,0.06905,0.06975,0.07231,0.07492,0.07854,0.07937,0.0792,0.07983
10/24/2025,0.06859,0.06905,0.06975,0.07231,0.07489,0.0786,0.07932,0.0792,0.07983
10/23/2025,0.0685,0.06896,0.06967,0.07227,0.07491,0.07864,0.07932,0.0792,0.07979
10/22/2025,0.0685,0.06896,0.06967,0.07227,0.07493,0.07837,0.07902,0.07911,0.07975
10/21/2025,0.06834,0.0688,0.0695,0.07218,0.07492,0.07829,0.07892,0.07911,0.07975
10/20/2025,0.06834,0.0688,0.0695,0.07218,0.07495,0.07825,0.07892,0.07911,0.07971
10/17/2025,0.06817,0.06863,0.06934,0.07218,0.07492,0.07829,0.07887,0.07895,0.07958
10/16/2025,0.06811,0.06857,0.06927,0.07218,0.07495,0.07813,0.07882,0.07895,0.07958
10/15/2025,0.06794,0.0684,0.06902,0.07196,0.0747,0.07794,0.07865,0.07878,0.07937
10/14/2025,0.06794,0.0684,0.06902,0.07196,0.07469,0.07793,0.0786,0.07878,0.07937
10/13/2025,0.06794,0.0684,0.06902,0.07196,0.07473,0.07794,0.07855,0.0787,0.07929
10/10/2025,0.06794,0.0684,0.06902,0.07196,0.07504,0.07786,0.07855,0.07865,0.07925
10/9/2025,0.06794,0.0684,0.06902,0.07191,0.07476,0.07772,0.07843,0.07853,0.07912
10/8/2025,0.0678,0.0683,0.06888,0.07153,0.07462,0.07732,0.07822,0.07828,0.07894
10/7/2025,0.0678,0.06842,0.06888,0.07157,0.0746,0.07741,0.07817,0.07824,0.07894
10/6/2025,0.0678,0.0683,0.06888,0.07153,0.07462,0.07746,0.07817,0.07824,0.07894
10/3/2025,0.0678,0.0683,0.06888,0.07153,0.07469,0.07727,0.07817,0.07824,0.07894
10/2/2025,0.0678,0.0683,0.06888,0.07153,0.07467,0.07739,0.07812,0.07824,0.07894
10/1/2025,0.06759,0.06805,0.06861,0.07128,0.07446,0.07693,0.0778,0.07798,0.07884
9/30/2025,0.06759,0.06805,0.06861,0.07124,0.07441,0.0769,0.07775,0.07798,0.07884
9/29/2025,0.06759,0.06805,0.06861,0.07126,0.07441,0.0769,0.0777,0.07798,0.07884
9/26/2025,0.06759,0.06805,0.06861,0.07126,0.07441,0.07689,0.07768,0.07798,0.07884
9/25/2025,0.06759,0.06805,0.06861,0.07103,0.07442,0.07682,0.07762,0.07796,0.07884
9/24/2025,0.06748,0.0679,0.06852,0.07106,0.07436,0.07645,0.07731,0.07761,0.07859
9/23/2025,0.06748,0.0679,0.06852,0.07098,0.07436,0.07645,0.07728,0.07761,0.07859
9/22/2025,0.06748,0.0679,0.06852,0.07091,0.07436,0.07645,0.07723,0.07761,0.07859
9/19/2025,0.06736,0.06777,0.0684,0.07091,0.07431,0.07639,0.07718,0.07761,0.07859
9/18/2025,0.06736,0.06777,0.0684,0.07084,0.07434,0.07636,0.07718,0.07761,0.07859
9/17/2025,0.0673,0.06771,0.06834,0.07073,0.07425,0.07625,0.0771,0.07752,0.07855
9/16/2025,0.0673,0.06771,0.06834,0.07088,0.07428,0.07626,0.0771,0.07748,0.0785
9/15/2025,0.06731,0.06776,0.06835,0.07088,0.07428,0.07626,0.0771,0.07751,0.07853
9/12/2025,0.06727,0.06769,0.06832,0.07084,0.07439,0.07631,0.07707,0.07748,0.07848
9/11/2025,0.06727,0.06769,0.06832,0.07077,0.07436,0.07626,0.07704,0.07748,0.07844
9/10/2025,0.06723,0.06765,0.06827,0.07085,0.07429,0.07611,0.0769,0.07744,0.0784
9/9/2025,0.06723,0.06765,0.06827,0.07074,0.07428,0.07609,0.07688,0.07744,0.0784
9/8/2025,0.06715,0.06757,0.06819,0.07074,0.07429,0.07607,0.07687,0.07744,0.0784
9/5/2025,0.06715,0.06757,0.06819,0.07074,0.07428,0.07605,0.07687,0.07744,0.0784
9/4/2025,0.06715,0.06757,0.06819,0.07074,0.07445,0.07617,0.07687,0.07744,0.0784
9/3/2025,0.06698,0.0674,0.06802,0.07074,0.07453,0.07615,0.07682,0.07744,0.07832
8/29/2025,0.06698,0.0674,0.06802,0.07077,0.07459,0.07617,0.07682,0.07744,0.07832
8/28/2025,0.06688,0.0673,0.06792,0.07077,0.0745,0.07613,0.07688,0.07738,0.07827
8/27/2025,0.0668,0.06721,0.06784,0.07081,0.0745,0.07611,0.07688,0.0774,0.07827
8/26/2025,0.06675,0.06717,0.06775,0.07077,0.07445,0.07611,0.07675,0.07736,0.07819
8/25/2025,0.06638,0.06688,0.0675,0.07063,0.07403,0.07602,0.07665,0.07715,0.07802
8/22/2025,0.06605,0.0665,0.06709,0.06996,0.0732,0.07602,0.07665,0.07705,0.07786
8/21/2025,0.06605,0.0665,0.06709,0.06922,0.07215,0.07557,0.07635,0.07696,0.0778
8/20/2025,0.06571,0.06617,0.0668,0.06898,0.0718,0.07499,0.0759,0.07655,0.07734
8/19/2025,0.06235,0.06281,0.06347,0.06562,0.06842,0.07172,0.07262,0.07327,0.07406
8/18/2025,0.06231,0.06277,0.06339,0.06569,0.06849,0.07164,0.07259,0.07327,0.07404
8/15/2025,0.06222,0.06268,0.06331,0.06576,0.06853,0.07167,0.07256,0.07318,0.07395
8/14/2025,0.06197,0.06243,0.0631,0.06562,0.06844,0.07157,0.07254,0.0731,0.07387
8/13/2025,0.06149,0.06199,0.06285,0.06518,0.0683,0.07116,0.07209,0.07272,0.07356
8/12/2025,0.06129,0.06179,0.06281,0.06515,0.06819,0.0711,0.07212,0.07277,0.07356
8/11/2025,0.06137,0.06179,0.06264,0.06511,0.06826,0.07109,0.07209,0.07272,0.07352
8/8/2025,0.06145,0.06187,0.06272,0.06511,0.06821,0.07107,0.07208,0.07272,0.07352
8/7/2025,0.06141,0.06187,0.06264,0.06508,0.06819,0.0711,0.07205,0.07272,0.07343
8/6/2025,0.06087,0.06129,0.0621,0.06503,0.06815,0.07077,0.07184,0.07247,0.0732
8/5/2025,0.06087,0.06129,0.0621,0.06502,0.06812,0.07077,0.07179,0.07241,0.07329
8/4/2025,0.06087,0.06129,0.06202,0.06498,0.06811,0.07074,0.0718,0.07241,0.07314
8/1/2025,0.06087,0.06129,0.06202,0.06498,0.0681,0.07074,0.07179,0.07241,0.07314
7/31/2025,0.06083,0.06124,0.06193,0.06488,0.06805,0.07075,0.07179,0.07241,0.07314
7/30/2025,0.06079,0.06122,0.06193,0.06482,0.06805,0.07062,0.0717,0.07233,0.07306
7/29/2025,0.06079,0.06122,0.06193,0.0648,0.06804,0.07049,0.07168,0.07233,0.07306
7/28/2025,0.05878,0.05917,0.0599,0.06291,0.06621,0.06867,0.06986,0.07047,0.07115
7/25/2025,0.05878,0.05917,0.0599,0.06291,0.06622,0.06872,0.06986,0.07047,0.07115
7/24/2025,0.05861,0.05901,0.05982,0.06289,0.06614,0.06881,0.06989,0.07034,0.07107
